doc_id,ground_truth,gt_bucket,best_mra,best_mra_quantiles,best_tiebreak_quantile,best_abs_quantile,best_abs_error,p90_p05_ratio,p90_p05_spread,iqr_p75_p25,median,question,pred_min,mra_min,abs_err_min,pred_p05,mra_p05,abs_err_p05,pred_p10,mra_p10,abs_err_p10,pred_p25,mra_p25,abs_err_p25,pred_median,mra_median,abs_err_median,pred_p75,mra_p75,abs_err_p75,pred_p90,mra_p90,abs_err_p90
228,0.9,<1m,0.3,median,median,median,0.3387281793682422,11.841315140097624,1.5440297111699226,0.8960455945477013,0.5612718206317578,"Measuring from the closest point of each object, what is the distance between the table and the bathtub (in meters)?",0.004551218847242086,0.0,0.8954487811527579,0.1424208863239464,0.0,0.7575791136760537,0.27309756550977643,0.0,0.6269024344902236,0.43380891402150873,0.0,0.4661910859784913,0.5612718206317578,0.3,0.3387281793682422,1.32985450856921,0.1,0.4298545085692099,1.686450597493869,0.0,0.786450597493869
229,0.7,<1m,0.6,p75,p75,p75,0.14618163353798663,7.600308707897602,1.67374228965191,0.2103913465299373,0.3825759389723934,"Measuring from the closest point of each object, what is the distance between the toilet and the table (in meters)?",0.008233703465379036,0.0,0.691766296534621,0.2535854554271368,0.0,0.44641454457286317,0.28396381863661346,0.0,0.4160361813633865,0.343427019932076,0.0,0.35657298006792393,0.3825759389723934,0.1,0.31742406102760656,0.5538183664620133,0.6,0.14618163353798663,1.927327745079047,0.0,1.227327745079047
230,4.2,>=3m,0.0,min|p05|p10|p25|median|p75|p90,p90,p90,2.3325938961331127,7.965578367949625,1.632971638771346,0.9865748918064263,1.4858970562000025,"Measuring from the closest point of each object, what is the distance between the bed and the toilet (in meters)?",0.10036213431683798,0.0,4.099637865683162,0.2344344650955416,0.0,3.9655655349044587,0.31465061894806245,0.0,3.8853493810519377,0.8000426381507042,0.0,3.399957361849296,1.4858970562000025,0.0,2.7141029437999977,1.7866175299571305,0.0,2.41338247004287,1.8674061038668877,0.0,2.3325938961331127
231,3.0,>=3m,0.0,min|p05|p10|p25|median|p75|p90,p90,p90,1.5706567215642162,4.760510178772113,1.1290932580053146,0.49359757766644874,1.1141162984648516,"Measuring from the closest point of each object, what is the distance between the table and the stove (in meters)?",0.0005100816320670912,0.0,2.999489918367933,0.3002500204304693,0.0,2.6997499795695306,0.43144596870164575,0.0,2.5685540312983544,0.7872031687408707,0.0,2.212796831259129,1.1141162984648516,0.0,1.8858837015351484,1.2808007464073194,0.0,1.7191992535926806,1.4293432784357838,0.0,1.5706567215642162
232,1.6,1-3m,0.3,p90,p90,p90,0.6098625151158672,3.6920914343656244,0.7219595422503101,0.3162395043344813,0.6037165699438396,"Measuring from the closest point of each object, what is the distance between the stool and the fireplace (in meters)?",0.00874279454656028,0.0,1.5912572054534397,0.2681779426338228,0.0,1.3318220573661774,0.30082461542528965,0.0,1.2991753845747105,0.38368319687192004,0.0,1.21631680312808,0.6037165699438396,0.0,0.9962834300561605,0.6999227012064013,0.0,0.9000772987935988,0.9901374848841329,0.3,0.6098625151158672
233,1.4,1-3m,1.0,p75,p75,p75,0.0009505578409001458,1.4439674066328865,0.461273271327314,0.21563552321804402,1.2918769914214006,"Measuring from the closest point of each object, what is the distance between the table and the sofa (in meters)?",0.8471117050879905,0.3,0.5528882949120094,1.0389800342004332,0.5,0.36101996579956674,1.0919299445030033,0.6,0.3080700554969966,1.185315034622856,0.7,0.21468496537714388,1.2918769914214006,0.9,0.10812300857859936,1.4009505578409,1.0,0.0009505578409001458,1.5002533055277472,0.9,0.10025330552774725
234,2.7,1-3m,0.0,min|p05|p10|p25|median|p75|p90,p90,p90,1.5508354042646402,4.070193774254652,0.8668280143656439,0.4929769563905013,0.7729306093563654,"Measuring from the closest point of each object, what is the distance between the chair and the sofa (in meters)?",0.005831088327806854,0.0,2.694168911672193,0.282336581369716,0.0,2.4176634186302843,0.37671192248967467,0.0,2.3232880775103255,0.5317584244228699,0.0,2.16824157557713,0.7729306093563654,0.0,1.9270693906436347,1.0247353808133712,0.0,1.675264619186629,1.14916459573536,0.0,1.5508354042646402
235,0.4,<1m,1.0,p05,p05,p05,0.01429117021266213,3.513842252761741,0.9696111535826963,0.5555439380460081,0.910643501423271,"Measuring from the closest point of each object, what is the distance between the fireplace and the sofa (in meters)?",0.11638962260067257,0.0,0.2836103773993275,0.3857088297873379,1.0,0.01429117021266213,0.49621124956788926,0.6,0.09621124956788923,0.68236308077513,0.0,0.28236308077512995,0.910643501423271,0.0,0.510643501423271,1.237907018821138,0.0,0.837907018821138,1.3553199833700342,0.0,0.9553199833700342
236,2.6,1-3m,0.0,min|p05|p10|p25|median|p75|p90,p90,p90,1.3241711918408339,3.9452703148207013,0.952446959425907,0.6974462355283318,0.5899988525878781,"Measuring from the closest point of each object, what is the distance between the fireplace and the table (in meters)?",0.11590370895760577,0.0,2.4840962910423943,0.32338184873325926,0.0,2.276618151266741,0.37272183281162047,0.0,2.2272781671883797,0.46542691568183525,0.0,2.134573084318165,0.5899988525878781,0.0,2.010001147412122,1.162873151210167,0.0,1.437126848789833,1.2758288081591662,0.0,1.3241711918408339
237,3.6,>=3m,0.2,p75|p90,p90,p90,1.4998635718744078,5.526753518263571,1.7201418397681536,1.309583439118461,1.4896929601670306,"Measuring from the closest point of each object, what is the distance between the fireplace and the chair (in meters)?",0.14533171928730046,0.0,3.4546682807126996,0.3799945883574388,0.0,3.2200054116425614,0.4881327136115911,0.0,3.111867286388409,0.6832509986345171,0.0,2.916749001365483,1.4896929601670306,0.0,2.1103070398329695,1.992834437752978,0.2,1.607165562247022,2.1001364281255923,0.2,1.4998635718744078
238,2.4,1-3m,0.0,min|p05|p10|p25|median|p75|p90,p90,p90,1.3937709252868336,5.164730957114136,0.8114020676399052,0.516575227444587,0.7408516037172834,"Measuring from the closest point of each object, what is the distance between the washer and the refrigerator (in meters)?",0.0007594456732945971,0.0,2.3992405543267052,0.19482700707326112,0.0,2.2051729929267387,0.23196632198970651,0.0,2.1680336780102936,0.33162597497600976,0.0,2.0683740250239904,0.7408516037172834,0.0,1.6591483962827165,0.8482012024205967,0.0,1.5517987975794032,1.0062290747131664,0.0,1.3937709252868336
