doc_id,ground_truth,gt_bucket,best_mra,best_mra_quantiles,best_tiebreak_quantile,best_abs_quantile,best_abs_error,p90_p05_ratio,p90_p05_spread,iqr_p75_p25,median,question,pred_min,mra_min,abs_err_min,pred_p05,mra_p05,abs_err_p05,pred_p10,mra_p10,abs_err_p10,pred_p25,mra_p25,abs_err_p25,pred_median,mra_median,abs_err_median,pred_p75,mra_p75,abs_err_p75,pred_p90,mra_p90,abs_err_p90
228,0.9,<1m,0.3,median,median,median,0.3386816969229596,11.859206894216317,1.544876310003814,0.8976118604821048,0.5613183030770404,"Measuring from the closest point of each object, what is the distance between the table and the bathtub (in meters)?",0.004551218847242086,0.0,0.8954487811527579,0.14226419342158636,0.0,0.7577358065784137,0.2733213884083562,0.0,0.6266786115916438,0.4346553492113507,0.0,0.46534465078864934,0.5613183030770404,0.3,0.3386816969229596,1.3322672096934556,0.1,0.43226720969345556,1.6871405034254006,0.0,0.7871405034254005
229,0.7,<1m,0.6,p75,p75,p75,0.14802594757000653,7.671513935638623,1.675761986473487,0.20948502006623648,0.38162840427575706,"Measuring from the closest point of each object, what is the distance between the toilet and the table (in meters)?",0.001640303271382421,0.0,0.6983596967286175,0.251181666206484,0.0,0.44881833379351593,0.28217685200423576,0.0,0.4178231479957642,0.34248903236375694,0.0,0.357510967636243,0.38162840427575706,0.1,0.3183715957242429,0.5519740524299934,0.6,0.14802594757000653,1.926943652679971,0.0,1.226943652679971
230,4.2,>=3m,0.0,min|p05|p10|p25|median|p75|p90,p90,p90,2.332078786156939,7.969066940048493,1.6335247370791584,0.9869844042494164,1.4851264366757144,"Measuring from the closest point of each object, what is the distance between the bed and the toilet (in meters)?",0.09952943037286194,0.0,4.100470569627138,0.2343964767639026,0.0,3.9656035232360978,0.3145361664470897,0.0,3.8854638335529104,0.7998471324345139,0.0,3.4001528675654864,1.4851264366757144,0.0,2.7148735633242858,1.7868315366839302,0.0,2.4131684633160697,1.867921213843061,0.0,2.332078786156939
231,3.0,>=3m,0.0,min|p05|p10|p25|median|p75|p90,p90,p90,1.5658332143298013,4.7877335670908705,1.134616535938648,0.49393294533532583,1.1149486293121238,"Measuring from the closest point of each object, what is the distance between the table and the stove (in meters)?",0.0,0.0,3.0,0.2995502497315508,0.0,2.700449750268449,0.43021013899255633,0.0,2.5697898610074437,0.7879902609204421,0.0,2.2120097390795577,1.1149486293121238,0.0,1.8850513706878762,1.281923206255768,0.0,1.718076793744232,1.4341667856701987,0.0,1.5658332143298013
232,1.6,1-3m,0.3,p90,p90,p90,0.6098556659442301,3.692443777442311,0.7219901267785436,0.3156240584164128,0.6034669406023367,"Measuring from the closest point of each object, what is the distance between the stool and the fireplace (in meters)?",0.00876477107905917,0.0,1.5912352289209408,0.26815420727722633,0.0,1.3318457927227738,0.30070488755253216,0.0,1.2992951124474679,0.3837053038411217,0.0,1.2162946961588783,0.6034669406023367,0.0,0.9965330593976633,0.6993293622575345,0.0,0.9006706377424656,0.99014433405577,0.3,0.6098556659442301
233,1.4,1-3m,1.0,p75,p75,p75,0.0031315467845156597,1.4379273995373256,0.4549479285168232,0.2119895694641274,1.2900543918342493,"Measuring from the closest point of each object, what is the distance between the table and the sofa (in meters)?",0.8454730596572225,0.3,0.5545269403427774,1.0388660974341406,0.5,0.3611339025658593,1.0917172722425668,0.6,0.30828272775743315,1.1848788837513569,0.7,0.21512111624864305,1.2900543918342493,0.9,0.10994560816575061,1.3968684532154843,1.0,0.0031315467845156597,1.4938140259509638,0.9,0.09381402595096389
234,2.7,1-3m,0.0,min|p05|p10|p25|median|p75|p90,p90,p90,1.5526620575351466,4.07125540713792,0.8655236547998533,0.49168419026813726,0.7755066622968623,"Measuring from the closest point of each object, what is the distance between the chair and the sofa (in meters)?",0.002309523179178523,0.0,2.6976904768208216,0.2818142876650003,0.0,2.418185712335,0.3779442543671181,0.0,2.3220557456328823,0.5326229146490542,0.0,2.167377085350946,0.7755066622968623,0.0,1.924493337703138,1.0243071049171915,0.0,1.6756928950828087,1.1473379424648535,0.0,1.5526620575351466
235,0.4,<1m,1.0,p05,p05,p05,0.014823247724371769,3.5187654378342175,0.9701698910890848,0.555618750169009,0.9125331480232513,"Measuring from the closest point of each object, what is the distance between the fireplace and the sofa (in meters)?",0.11290358071289922,0.0,0.28709641928710083,0.38517675227562825,1.0,0.014823247724371769,0.49599618049159205,0.6,0.09599618049159203,0.682739694087389,0.0,0.28273969408738897,0.9125331480232513,0.0,0.5125331480232512,1.238358444256398,0.0,0.8383584442563979,1.355346643364713,0.0,0.955346643364713
236,2.6,1-3m,0.0,min|p05|p10|p25|median|p75|p90,p90,p90,1.3291299572329478,3.9398890948833802,0.9483051146279596,0.6943261794162601,0.5889206247096328,"Measuring from the closest point of each object, what is the distance between the fireplace and the table (in meters)?",0.11601802601736756,0.0,2.4839819739826323,0.32256492813909265,0.0,2.2774350718609075,0.3715024507879144,0.0,2.2284975492120855,0.4641581898128826,0.0,2.1358418101871175,0.5889206247096328,0.0,2.0110793752903673,1.1584843692291427,0.0,1.4415156307708574,1.2708700427670523,0.0,1.3291299572329478
237,3.6,>=3m,0.2,p75|p90,p90,p90,1.5005242484802004,5.525566615891015,1.7195191068054092,1.3034517126628191,1.4876824915728206,"Measuring from the closest point of each object, what is the distance between the fireplace and the chair (in meters)?",0.14401068753769872,0.0,3.4559893124623016,0.37995664471439056,0.0,3.2200433552856094,0.48880184217730427,0.0,3.1111981578226957,0.683994798659014,0.0,2.916005201340986,1.4876824915728206,0.0,2.1123175084271795,1.9874465113218331,0.2,1.612553488678167,2.0994757515197997,0.2,1.5005242484802004
238,2.4,1-3m,0.0,min|p05|p10|p25|median|p75|p90,p90,p90,1.3935267359270829,5.203232673582972,0.8130409639601768,0.5172291791504104,0.7397391860823316,"Measuring from the closest point of each object, what is the distance between the washer and the refrigerator (in meters)?",0.0007276506349876095,0.0,2.3992723493650123,0.1934323001127402,0.0,2.20656769988726,0.23053367568737185,0.0,2.169466324312628,0.3313003758060982,0.0,2.0686996241939015,0.7397391860823316,0.0,1.6602608139176684,0.8485295549565086,0.0,1.5514704450434913,1.006473264072917,0.0,1.3935267359270829
239,2.1,1-3m,0.6,p90,p90,p90,0.44155626110822754,13.682916879023667,1.5372383151100775,0.6305428081386653,0.6716268517375414,"Measuring from the closest point of each object, what is the distance between the table and the dishwasher (in meters)?",0.0030907002740324847,0.0,2.0969092997259677,0.1212054237816951,0.0,1.978794576218305,0.1619942872127829,0.0,1.9380057127872172,0.2834030972997317,0.0,1.8165969027002684,0.6716268517375414,0.0,1.4283731482624586,0.9139459054383969,0.0,1.1860540945616032,1.6584437388917725,0.6,0.44155626110822754
240,0.9,<1m,0.9,median,median,median,0.07123222263346052,8.412971006699882,1.1442603334522818,0.47426690191692944,0.8287677773665395,"Measuring from the closest point of each object, what is the distance between the table and the washer (in meters)?",0.0038250836843307366,0.0,0.8961749163156693,0.15435920799070887,0.0,0.7456407920092911,0.3090265711765538,0.0,0.5909734288234463,0.5991345597073439,0.4,0.30086544029265616,0.8287677773665395,0.9,0.07123222263346052,1.0734014616242733,0.7,0.17340146162427328,1.2986195414429906,0.2,0.3986195414429906
241,0.5,<1m,1.0,p05|p10,p10,p10,0.016606906909059638,2.5263995255801728,0.7298467099612302,0.4435966874798135,0.8229999408496387,"Measuring from the closest point of each object, what is the distance between the chair and the sofa (in meters)?",0.3633992415340412,0.5,0.13660075846595882,0.47814919864038946,1.0,0.02185080135961054,0.5166069069090596,1.0,0.016606906909059638,0.6244745904617236,0.6,0.1244745904617236,0.8229999408496387,0.0,0.3229999408496387,1.0680712779415371,0.0,0.5680712779415371,1.2079959086016197,0.0,0.7079959086016197
242,0.7,<1m,1.0,median,median,median,0.012988559093507601,3.8927331145803064,0.9426389015649046,0.43506035642715324,0.7129885590935076,"Measuring from the closest point of each object, what is the distance between the fireplace and the table (in meters)?",0.016049476609908526,0.0,0.6839505233900914,0.32586445559519506,0.0,0.3741355444048049,0.40507308902098105,0.2,0.2949269109790189,0.5572410563177301,0.6,0.14275894368226982,0.7129885590935076,1.0,0.012988559093507601,0.9923014127448834,0.2,0.2923014127448834,1.2685033571600997,0.0,0.5685033571600997
243,1.0,1-3m,1.0,p75,p75,p75,0.014646921712726524,1.5344703189480937,0.37624593158861286,0.18929837959484797,0.9166201019083915,"Measuring from the closest point of each object, what is the distance between the washer and the refrigerator (in meters)?",0.5432747021610594,0.1,0.45672529783894056,0.7039603851699627,0.5,0.29603961483003727,0.7501834105012407,0.6,0.2498165894987593,0.8253485421178786,0.7,0.17465145788212144,0.9166201019083915,0.9,0.0833798980916085,1.0146469217127265,1.0,0.014646921712726524,1.0802063167585756,0.9,0.08020631675857559
